id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5TTfQvVwzlsatGExuQOFCC,Le coeur éléphant,51,232973,0,['Fréro Delavega'],['6bebPrkEPr2xEkiHP3QkNT'],2015-10-26,0.624,0.45399999999999996,0,-9.234,0,0.0292,0.688,0.000181,0.0595,0.305,117.053,4
1Pit975hbTxrwgf2BRixEb,Intro,56,214000,1,['Freeze corleone'],['76Pl0epAMXVXJspaSuz8im'],2018-11-13,0.644,0.56,0,-11.345999999999998,0,0.299,0.268,0.00000531,0.363,0.245,125.236,4
2XlLHcTNLBkxqCdKasBrRM,Bobo au cœur,62,221680,0,['Dadju'],['4sbXXFzEWJY2zsZjelerjX'],2020-09-25,0.818,0.604,2,-5.569,0,0.0661,0.0772,0,0.32,0.544,97.978,4
5MdCW0oBtK42fg2Zztp7zb,Pictures at an Exhibition: IV. Bydlo,10,145440,0,"['Modest Mussorgsky', 'Leonard Bernstein', 'New York Philharmonic']","['284mnx33IWcymQEpMxyfHl', '2LmyJyCF5V1eQyvHgJNbTn', '3gacryguGmpmCvgPGt2CBI']",1950,0.192,0.0336,1,-19.375999999999998,0,0.0328,0.953,0.956,0.11199999999999999,0.138,106.65100000000001,4
0wtZQyqCVwaF5QuqkbHZT9,Father Christmas,33,222147,0,['The Kinks'],['1SQRv42e4PjEYfPhS0Tk9E'],1986-06-01,0.512,0.6709999999999999,7,-11.042,1,0.0731,0.0609,0,0.247,0.67,153.45,4
7nXvapTtsuPzyE2u4i6pyz,Mr. Jones - 2005 Remaster,34,260040,0,['Talking Heads'],['2x9SpqnPi8rlE9pjHBwmSC'],1988-03-15,0.76,0.8290000000000001,4,-5.803,0,0.0919,0.33,0.0000107,0.0235,0.857,106.094,4
6mI1t5Q6egSw7mTAApiD68,Do You Love Me Now?,43,181800,0,['The Breeders'],['1xgFexIwrf2QjbU0buCNnp'],1993-08-30,0.47,0.226,2,-11.578,1,0.0351,0.0363,0.134,0.10300000000000001,0.318,134.55,4
1Gn26rwYspCFLGOz2ossbj,Headache,38,172560,0,['Frank Black'],['5Q8gM5SMBT2LAoZ5LzqAvH'],1994-05-23,0.588,0.9490000000000001,11,-4.8660000000000005,1,0.0306,0.00179,0.0605,0.37200000000000005,0.8740000000000001,131.744,4
15bMjRos3fdlgwfQOXchez,Cinco Noches,43,309253,0,['Paquito Guzman'],['4JtUybFExZ5dbq3GyYwRE5'],1999-09-14,0.648,0.718,8,-6.086,0,0.0458,0.415,0.000193,0.171,0.925,97.544,4
0YHF9m6WvfS4K9YdXjanCP,I've Been Thinking About You (Remastered) - New Recording 2003,1,246533,0,['Londonbeat'],['0gcMPgunYh4rX1UOdvZKBn'],2019-06-14,0.7609999999999999,0.9009999999999999,7,-5.327999999999999,1,0.0862,0.0873,0.0000107,0.0985,0.81,123.02,4
4QRUkpv3q9NCb0x7jw0d3d,If I Know Me,51,161800,0,['George Strait'],['5vngPClqofybhPERIqQMYd'],2004-01-01,0.5489999999999999,0.35200000000000004,4,-11.217,1,0.0271,0.6459999999999999,0.00014,0.10400000000000001,0.153,134.374,4
1Ab90efd9DHndi8DTUAe8N,The First Cut Is the Deepest,35,194120,0,['P.P. Arnold'],['5TjpsMnYz8lxTr91olqbEh'],1967-01-01,0.573,0.5710000000000001,4,-6.597,1,0.032,0.87,0.00000229,0.485,0.49,96.617,4
6y8EVfZVQGFizEORt85Iat,Fiction Romance - 1996 Remastered Version,29,266560,0,['Buzzcocks'],['2DxlS3lTLFIq70S7ap5H3y'],1978,0.39399999999999996,0.818,5,-7.909,1,0.0444,0.0283,0.00147,0.245,0.845,152.852,4
49xvHf84fABv0CG6sFwOBg,It Ends Tonight,42,244880,0,['The All-American Rejects'],['3vAaWhdBR38Q02ohXqaNHT'],2005-01-01,0.34700000000000003,0.622,0,-5.314,1,0.0299,0.0018800000000000002,0,0.15,0.314,175.78,4
7ekh0PR6D96Y3pYAhsdN4M,Lost Generation,49,215467,0,['Rizzle Kicks'],['2ajhZ7EA6Dec0kaWiKCApF'],2013-01-01,0.74,0.858,10,-4.362,0,0.141,0.0265,0,0.14800000000000002,0.78,116.991,4
4xK4xHmVJYvhhNCqCQlCLy,Here Come de Honey Man - Mono Version,10,80507,0,['Miles Davis'],['0kbYTNQb4Pb1rPbbaF0pT4'],1959-01-01,0.364,0.11900000000000001,11,-18.234,0,0.0333,0.9390000000000001,0,0.228,0.196,75.694,1
6uyeGoikIkuD2GT1eVgbgs,Entre el Mandarinal,12,212107,0,['Daniel Toro'],['3kww2RwVsla3J0eZyfRLIu'],1976-05-14,0.5870000000000001,0.391,11,-7.997999999999999,1,0.0319,0.845,0.00298,0.128,0.626,83.876,4
19oKMA6GlnAWpYCSSMhsG1,Kow Tow,22,295333,0,['Mick Jagger'],['3d2pb1dHTm8b61zAGVUVvO'],1987-09-14,0.662,0.904,5,-6.527,1,0.0398,0.28,0.00000332,0.0733,0.62,122.324,4
3RfB0F2I4zA5Shtz3rgwmi,Canción Para Carito,29,216007,0,['León Gieco'],['5yoimVE1rbc3kAx4uwr7eq'],1989-06-29,0.475,0.26899999999999996,5,-14.649000000000001,1,0.0356,0.846,0,0.10300000000000001,0.342,110.493,3
6xE921KomIsayjyFQPUkh8,Eva,26,324885,0,['Silvio Rodríguez'],['4rUyBlggM5tZUH5QZn9ZuO'],1989-01-01,0.475,0.31,2,-9.886000000000001,1,0.0396,0.6990000000000001,0.000014599999999999999,0.105,0.349,170.46200000000002,4
0ElGDpvbQ2Qukolgv8hcUu,Basta Fuerte,23,295493,0,['Divididos'],['6ZIgPKHzpcswB8zh7sRIhx'],1995-01-01,0.41,0.915,6,-5.48,0,0.0871,0.0513,0.14400000000000002,0.20800000000000002,0.6809999999999999,112.12700000000001,4
0VkAlxNs8vUcgWjlDD6dd2,Neique Chamigo,29,146320,0,"['Carlos Talavera con el Cuarteto Santa Ana', 'Ernesto Montiel']","['6KmWYyLeQgz4DIQvxLZm9I', '0kps7D5aSOND65MD33m9Pd']",1998,0.637,0.531,8,-5.931,1,0.0532,0.544,0,0.0294,0.664,133.59799999999998,3
5jyKJDdSNiozZ6vuHCotgs,Aquella,23,225733,0,['Pelusa'],['4arvU6IZ9iiulbCZPiO1GB'],1998-10-09,0.479,0.547,6,-7.502000000000001,0,0.0362,0.531,0,0.275,0.6729999999999999,155.616,4
3cetxRqZToUg1EnvcmOd2J,Vientos,33,114373,0,['Fun People'],['11wlHSvQVZGIJ5D1sTsihZ'],1999-04-13,0.261,0.715,9,-9.401,1,0.0343,0.000254,0.00025,0.0895,0.5720000000000001,164.111,4
1wnBOpVpT01ndkg4EzroAs,Algo Personal,40,185693,0,['Cadena Perpetua'],['46cEeRi8p3fkd1hN0N820b'],2006-01-09,0.41700000000000004,0.845,7,-5.421,1,0.111,0.0601,0,0.191,0.436,200.072,4
5Tj1AcKCt9IPqoOMfTPsY5,Intuicion,44,241493,0,['Kameleba'],['2oSUm3Sv4yNsTLaYuROuST'],2007-02-26,0.768,0.6890000000000001,1,-5.347,0,0.0351,0.0112,0.00031600000000000004,0.0396,0.961,92.006,4
531bje91fAP4OviryRojvY,"Fuego De Noche, Nieve De Día",44,287720,0,['Damián Córdoba'],['7e3BSeFzlCGyAdbsUbgUaD'],2008-12-09,0.386,0.872,4,-3.116,1,0.0488,0.0691,0,0.36200000000000004,0.433,98.079,4
6kH0obbIlZd0pBMldMn2U5,Pal Piso,51,140000,1,"['L-Gante', 'DT.Bilardo']","['4YYxffPVDFe9XoqqbRW6Bq', '5kfMU816qY0ujqEt3xIHqR']",2019-08-23,0.778,0.42,2,-9.057,1,0.466,0.162,0,0.121,0.513,185.65099999999998,4
5dITA6jTX7f1gHwEAyS3YZ,Lo siento (feat. Sofía Reyes),60,232656,0,"['Beret', 'Sofía Reyes']","['0ZHPrnImGh4re3TbSNkoZl', '0haZhu4fFKt0Ag94kZDiz2']",2019-05-16,0.46299999999999997,0.46299999999999997,2,-6.797999999999999,1,0.0754,0.647,0,0.13,0.17,79.60600000000001,4
7qf15ZBTnAyOZX5UIWrsKj,#Ysya2020 Vol. 4 - Pasa Que Yo,56,100365,0,"['YSY A', 'YESAN 雪山']","['2qWK8K2Jfh67UqtwY8tCW6', '6pJPxDgaE0H343SrASnY9J']",2020-10-11,0.6759999999999999,0.62,2,-5.522,1,0.5429999999999999,0.259,0,0.325,0.444,132.769,4
1Fl9UJFdltUupmZstM4cwu,El Reloj,5,201613,0,['Arturo Gatica'],['40WkqCVnXqXhPrjuYViDjL'],1959-01-01,0.322,0.147,2,-15.603,0,0.0471,0.971,0.0018899999999999998,0.138,0.355,76.815,4
2KaNq8xwofHNxuyYWQDoWC,La Perla Fina,11,201627,0,['Los Rancheros de Río Grande'],['0NbdlZ4r6TAgMWW0YiA39d'],1975-07-17,0.642,0.47100000000000003,7,-8.552999999999999,1,0.0328,0.115,0,0.10400000000000001,0.873,113.854,4
3f4uFSkgeWSqgxiJhOpwUn,Quiero Que Me Quieran,29,265173,0,['Glup!'],['6BrWnoM0y0Viv3DVEcT8GE'],1999,0.5329999999999999,0.991,9,-3.3489999999999998,1,0.0856,0.000919,0,0.16399999999999998,0.484,127.052,4
5BHPp3SuDklDtSWnI7JIsN,Tú Lo Sabes Bien - Remaster 2002,37,212227,0,['Valija Diplomatica'],['2euAtk0firHMqPFDJHLJCV'],2006-01-01,0.441,0.7929999999999999,2,-9.006,1,0.0528,0.295,0.00000373,0.322,0.792,169.028,4
2uJr5wNNZn3SXqNXVnbTv5,Mueve Tu Cuerpo,43,179125,0,"['Manes del asis', 'Elemental Raggamuffin', 'Mc Browen']","['03pslrsE2SmHAMez3wEbfl', '59QBqfoCL1LttP0x9MWLph', '6TqpZmrsU09IaJtq76fCgZ']",2015-06-20,0.638,0.9309999999999999,11,-4.475,0,0.159,0.0758,0,0.58,0.963,183.93400000000003,4
6fg9hU8LqEBceybmc6sfCT,Serenata De Schubert,3,172640,0,['Los Iracundos'],['0xpMy6DeMBWX8zTURxB4h5'],1965,0.514,0.528,2,-12.168,0,0.0412,0.0297,0.871,0.0824,0.769,147.407,4
04715231aEtOgUrnuPy6Mt,La Enamorada,9,181520,0,['Los Fronterizos'],['3JY4oF6rBQ45FSVUJtXixb'],1974-07-15,0.44799999999999995,0.381,1,-11.499,0,0.0443,0.703,0,0.102,0.314,182.696,4
10UXGdzpQ6JeMntlaf66vM,Es para Tí,16,263067,0,['Kala Marka'],['0vvNxX8NjBqBZeJk4Ni3xc'],1992-06-17,0.601,0.18899999999999997,9,-22.863000000000003,0,0.0566,0.10300000000000001,0,0.146,0.415,103.042,4
26dQyxWmviuJXVBdMUqXqB,Amargo amor,21,216816,0,['Diez Puntos'],['2mceLm8ZmKAmHCdFxoHTVo'],2006-02-08,0.743,0.779,9,-4.283,1,0.0365,0.239,0.00112,0.251,0.8140000000000001,89.978,4
5IFgHxMaCshhTdwXm4BBRa,Kapitel 200 - Die drei Ehen der Grand Sophy,2,116442,0,"['Georgette Heyer', 'Brigitte Carlsen']","['66pXJ6MhX37ZLneiwUWZf3', '3MPaGKrNJjIcC6cT2VpsVI']",1950,0.6679999999999999,0.195,6,-18.447,1,0.961,0.7240000000000001,0,0.272,0.565,86.99799999999999,3
5KnsSP1DHn5dCVrmuIIBeD,"Piano Trio in E-Flat Major, D. 929 (Op.100): I. Allegro",0,672107,0,"['Franz Schubert', 'Rudolf Serkin', 'Adolf Busch', 'Hermann Busch']","['2p0UyoPfYfI76PCStuXfOP', '0rmB1nZVDjwoCN3kQVS7UZ', '5u7R8NKhXqVII6g8nNp28Y', '4W4SnlhnWbnp9zb6oa97E6']",1952,0.312,0.046,3,-20.147000000000002,1,0.0422,0.987,0.76,0.107,0.205,85.552,4
2Dois1Hljn5mUbkBlDWNdC,"Wer die Nachtigall stört ..., Kapitel 44",7,311879,0,"['Harper Lee', 'Eva Mattes']","['3LckzrzeHnvOuErUOFlgyv', '5166OklcxPm89PCzelD8hy']",1960,0.645,0.141,2,-21.046999999999997,0,0.968,0.314,0,0.17600000000000002,0.34299999999999997,88.3,4
2NMQediWRBjCu47ZtxTFla,"Crazy Love, Vol. II",25,259360,0,['Paul Simon'],['2CvCyf1gEVhI0mX6aFXmVI'],1986-08-12,0.682,0.617,0,-10.297,1,0.0465,0.735,0.000886,0.0742,0.6920000000000001,125.01100000000001,4
3v5S5BNO6sx1IXh2q2Pdwq,Die drei ??? 47 - und der giftige Gockel - Teil 25,36,73813,0,['Die drei ???'],['3meJIgRw7YleJrmbpbJK6S'],1989-11-24,0.5539999999999999,0.652,6,-9.48,1,0.885,0.619,0,0.42700000000000005,0.745,113.419,3
3lm8IWDxpwNMb94QkFwVbW,080 - Geheimakte Ufo - Teil 14,36,85840,0,['Die drei ???'],['3meJIgRw7YleJrmbpbJK6S'],1998-05-11,0.43200000000000005,0.7859999999999999,1,-8.237,1,0.311,0.11900000000000001,0.00008240000000000001,0.499,0.6829999999999999,81.45100000000001,5
0y06ywQ8tMYQG33PfAwxsO,There Must Be An Angel - Radio Edit,48,235067,0,['No Angels'],['3MzJcP62FVm6yKcprsiT7r'],2001-03-12,0.606,0.9159999999999999,5,-5.754,0,0.0598,0.0148,0.000169,0.267,0.5589999999999999,113.09899999999999,4
3WpHSssaxPoYvXtsmpPnag,Mein Block - Beathoavenz Video Rmx,51,298973,0,['Sido'],['4Yttlv9ndGjCDCVLqM7ACq'],2004-04-05,0.612,0.687,9,-4.769,0,0.48200000000000004,0.157,0.00000205,0.11699999999999999,0.94,97.84299999999999,4
2qi4AsYg5ogMFcjBYaKmVr,Alles gute,38,240880,0,['Faber'],['0k70gnDBLPirCltbTzoxuM'],2016-04-15,0.601,0.588,4,-7.367999999999999,0,0.0357,0.529,0.00000267,0.0976,0.494,99.17,4
5caMCe2gq8y72GVUEQEonQ,Unendlichkeit,61,216947,1,['Cro'],['3utZ2yeQk0Z3BCOBWP7Vlu'],2017-06-02,0.312,0.672,2,-6.154,0,0.062,0.16899999999999998,0,0.17300000000000001,0.425,77.658,1
0Cy2x4vkNHiZ2Z3XiZE5Yu,Blei (feat. Veysel),64,170624,0,"['Kontra K', 'Veysel']","['4lDiJcOJ2GLCK6p9q5BgfK', '4VuARVJiWGsH2msKTdsKdQ']",2019-05-24,0.7979999999999999,0.6679999999999999,11,-5.712000000000001,0,0.271,0.13,0,0.0695,0.537,99.895,4
0ZRsShAO41WzXkXg2MqlS2,Intro,39,125543,0,['Parra P'],['1SmSItOKcZ2HzNH9qNSNV9'],2019-10-22,0.522,0.75,7,-6.66,0,0.151,0.601,0.94,0.428,0.615,194.96200000000002,3
0ER3xDevw14ShEu6u80juE,Walls,47,61440,0,['Shady Youngster'],['3f358wAAoGel8k8LiXFYTa'],2020-08-06,0.81,0.076,1,-17.625999999999998,0,0.309,0.0674,0.794,0.10800000000000001,0.266,125.04,4
1nHExGXMHd9FAafLKBvrzo,Everyone Falls In Love,24,231827,0,['Tanto Metro & Devonte'],['4mVpYIVAOE8sEdYuL8HDpd'],1998-06-06,0.789,0.509,1,-8.001,1,0.0421,0.00149,0,0.0436,0.578,95.999,4
7BGsKIy5AGkE0vK6ySb1Ho,Leventogenna Krhth,0,247360,0,['Maria Skoula'],['4ZmYM9LX7QnGtywSF0zAsY'],1950-01-01,0.622,0.633,7,-9.952,0,0.0431,0.639,0,0.389,0.805,100.015,4
2baC2X2WluA2n6QPhIvaD6,Wine and Women - 2012 Remaster,8,178840,0,['Bee Gees'],['1LZEQNv7sE11VDY3SdxQeN'],1965,0.266,0.627,7,-7.029,1,0.0317,0.0767,0.0463,0.3,0.49700000000000005,176.90900000000002,3
0O9YAVH6FZoGY83tcrHDiE,Underneath The Colours,17,238480,0,['INXS'],['1eClJfHLoDI4rZe5HxzBFv'],1981,0.691,0.405,2,-7.734,1,0.0294,0.00103,0.17,0.154,0.452,105.62899999999999,4
63tgDMlTTEXscmmTowT6nw,Cock-a-Doodle Doo,32,52667,0,['Franciscus Henri'],['7Ljxd3OR0Lxj3MO8gxrKVE'],1993-01-01,0.7859999999999999,0.384,2,-16.903,1,0.0633,0.8370000000000001,0.00000341,0.0738,0.679,126.584,4
3W6kGJteBeFcjf18MfydXL,009 - Winnetou I - Teil 31,17,87440,0,['Die Originale'],['0PCtW4w0RN89andUBQ3TVv'],1968-09-11,0.7140000000000001,0.597,5,-8.529,1,0.9470000000000001,0.546,0,0.22899999999999998,0.599,84.84,4
5UypuhAbSMScFmlCoCLpqv,Jim Knopf und die Wilde 13 - Teil 26,19,80881,0,['Michael Ende'],['1VORulhv2aMemo1kSvxdVX'],1973,0.7290000000000001,0.35200000000000004,9,-21.541999999999998,0,0.919,0.583,0,0.262,0.789,98.089,5
1LOyqQXj73uEmssjXy53O5,001 - In 80 Tagen um die Welt - Teil 21,21,72293,0,['Die Originale'],['0PCtW4w0RN89andUBQ3TVv'],1976-09-11,0.684,0.68,6,-10.682,1,0.932,0.701,0,0.7140000000000001,0.6409999999999999,129.049,5
0upCQbXYYI9HEL8dRBVIfE,03 - Hilfe für Schnucki - Teil 25,19,95400,0,['Heidi'],['2kSiXgvssxAYOIvu4lwVGf'],1978,0.633,0.632,7,-13.298,1,0.743,0.767,0,0.306,0.779,105.12700000000001,4
4xAUwx1ysgKm8cy3SvEnHM,"069 - Achtung: Die ""Monsters"" kommen - Teil 21",27,93973,0,['TKKG Retro-Archiv'],['0i38tQX5j4gZ0KS3eCMoIl'],1989-08-01,0.6920000000000001,0.5660000000000001,10,-10.324000000000002,1,0.9420000000000001,0.33399999999999996,0,0.413,0.7759999999999999,81.822,3
1WljAvtzfSl9XsjUidzjm9,Ich mag,35,250907,0,['Volker Lechtenbrink'],['5gv6aDgkux4gRJfU9RngAw'],1993-01-01,0.486,0.295,7,-16.186,1,0.0432,0.7759999999999999,0.00542,0.114,0.512,84.501,4
5ShK4xJLX8t8FyrBa906JC,(Du mußt ein) Schwein sein,36,199093,0,['Die Prinzen'],['7F0bQWvv3rfV3EubmoQlwZ'],1995,0.6920000000000001,0.8140000000000001,6,-11.329,0,0.0385,0.114,0.0299,0.0751,0.929,134.033,4
5eKSIr21zuuPiYpZlSAQOu,Kapitel 21 - Ein Pferd für Tante Paula (Folge 023),33,95409,0,['Bibi und Tina'],['2x8vG4f0HYXzMEo3xNsoiI'],1995,0.6409999999999999,0.319,9,-15.772,1,0.956,0.645,0,0.633,0.693,86.79,4
6oHCvBFcv3K0P4ffDVLdo7,Kapitel 08 - Die Wahrsagerin (Folge 063),33,89109,0,['Bibi Blocksberg'],['3t2iKODSDyzoDJw7AsD99u'],1995,0.7340000000000001,0.544,2,-14.005,1,0.915,0.6679999999999999,0,0.243,0.564,105.24799999999999,4
6KDW7Gkn7gIthAsM0w686N,067 - und das Geheimnis der Särge - Teil 34,34,100280,0,['Die drei ???'],['3meJIgRw7YleJrmbpbJK6S'],1996-04-01,0.6990000000000001,0.302,7,-15.312000000000001,1,0.574,0.483,0,0.14400000000000002,0.6779999999999999,104.7,3
3fOk5d8gBsCnOK4QdtI09J,Kapitel 18 - Der Pferdegeburtstag (Folge 027),32,92120,0,['Bibi und Tina'],['2x8vG4f0HYXzMEo3xNsoiI'],1996,0.764,0.409,9,-13.434000000000001,1,0.9470000000000001,0.665,0,0.10400000000000001,0.602,56.836000000000006,3
7KRgzOgAwja3z5XWNG5yOQ,100 - Fieser Trick mit Nr. 100 - Teil 28,32,67893,0,['TKKG'],['61qDotnjM0jnY5lkfOP7ve'],1996-10-07,0.55,0.586,5,-13.892000000000001,0,0.609,0.47100000000000003,0.00000274,0.423,0.624,72.17699999999999,3
72heTMiRCkzMb0rjHlCvvI,Kapitel 07: Das Dschungelbuch,35,102427,0,['Disney - Das Dschungelbuch'],['35aUtDxOPjNvjHWwvHG5Kn'],1997-01-01,0.657,0.395,0,-12.210999999999999,1,0.917,0.772,0,0.485,0.703,108.389,5
1skLezr23jfwHbVGhePCGN,Kapitel 15 - Die Tierärztin (Folge 031),33,90265,0,['Bibi und Tina'],['2x8vG4f0HYXzMEo3xNsoiI'],1997,0.753,0.29600000000000004,8,-19.160999999999998,1,0.96,0.447,0,0.643,0.764,83.03399999999999,3
6DRHawVcStTHTzCh8YNh25,Kapitel 19 - Der Pferdetausch (Folge 037),33,90109,0,['Bibi und Tina'],['2x8vG4f0HYXzMEo3xNsoiI'],1999,0.626,0.38299999999999995,1,-16.048,0,0.9570000000000001,0.679,0,0.425,0.586,171.093,1
5PDMqIhv7yG46lUf07zOot,120 - Der schwarze Skorpion - Teil 05,41,84333,0,['Die drei ???'],['3meJIgRw7YleJrmbpbJK6S'],2004-11-29,0.7,0.469,2,-11.974,1,0.934,0.38299999999999995,0,0.326,0.7240000000000001,77.098,5
4Go82cFl8IcVEfCtPlokIc,Ständchen,38,108453,0,['Wise Guys'],['11YTrgsi6VjRCkExQBY13k'],2006-05-05,0.8240000000000001,0.212,2,-10.895999999999999,1,0.0523,0.6609999999999999,0,0.121,0.902,131.938,4
2cPxOXAPEyK8HW4G3S9o0G,Sommer in der Stadt - Remastered 2007,40,178147,0,['Spider Murphy Gang'],['7LdEfCVOGOJ2jaAxsmnTeN'],2007-01-01,0.6970000000000001,0.514,2,-11.497,1,0.0301,0.16699999999999998,0.00000113,0.129,0.858,120.001,4
62SCAvcCm2IPcXi7USts4O,Der durch die Scheibeboxxxer,48,222520,0,['K.I.Z'],['0bMt8SJlp0gFRUufzifS05'],2011-01-01,0.638,0.8420000000000001,7,-3.798,1,0.34,0.188,0,0.42100000000000004,0.838,142.857,4
3K6zPIB7S9MizHOdJekpil,Wunderschön,45,226933,0,['CJ Taylor'],['6W1WXL4LttNdItCDqSTlh3'],2011-11-04,0.82,0.645,2,-6.831,1,0.0326,0.215,0.00000103,0.11,0.858,126.96600000000001,4
0AKxA0LR1eHNIiyg4KMZGy,Never Not Try,67,203653,0,['Jan-Marten Block'],['5fISRashl2LHMXjwqNqedz'],2021-04-02,0.6409999999999999,0.602,1,-6.224,0,0.0261,0.109,0,0.523,0.529,87.08200000000001,4
0vUlkCgpr5zx9xZVzy5lRK,Airharp,8,301720,0,['Karl Ratzer'],['5qDF2llrbUP7mxxdBQs6D3'],1982-01-01,0.405,0.92,5,-10.787,1,0.244,0.0504,0.0864,0.28,0.271,165.787,4
4IMvgp0WZqr9mRqpEvDKxI,Rock the Casbah,6,220333,0,['The Clash'],['3RGLhK1IP9jnYFH4BRFJBS'],1982-03-15,0.7929999999999999,0.83,9,-12.055,0,0.0687,0.32899999999999996,0,0.106,0.841,129.046,4
2cBtxiOOUAzxoblmZWB2lV,Pumuckl sieht alles - Teil 02,19,90997,0,['Pumuckl'],['1lhceMHrxr0jC943AuAhhh'],1985,0.6809999999999999,0.268,0,-17.284000000000002,0,0.943,0.8140000000000001,0,0.389,0.777,76.298,3
3iTPFHRO3MpArr0n7Y6J4a,That’s All (Live),9,152853,0,"['Sister Rosetta Tharpe', 'Noble Sissle and His Orchestra']","['2dXf5lu5iilcaTQJZodce7', '5sOWddjEptmmxjPoHpkvsQ']",1996-01-01,0.486,0.778,10,-6.102,1,0.151,0.728,0.000518,0.193,0.6509999999999999,174.645,4
7DTgF5GKt4kIHoBOFFrKY8,Die Liebe ist ein seltsames Spiel,30,135093,0,['Connie Francis'],['3EY5DxGdy7x4GelivOjS2Q'],1997-01-01,0.355,0.536,1,-5.575,1,0.0328,0.8440000000000001,0,0.196,0.573,169.77599999999998,4
3ESRmuzfFqVCD9lGp0lvTE,Od zivota uzumi sve,27,218014,0,['Enes Begovic'],['3N4ZBIXZfvF0VLgEclgJvX'],1998,0.581,0.565,6,-13.109000000000002,0,0.0497,0.17300000000000001,0,0.10800000000000001,0.541,137.938,4
3jpHw3vkl8V67Ed5y3LQEA,Überdosis G'fühl,33,246120,0,['S.T.S'],['3nwKjjo8rZtE0rRVgz4OPB'],2002-01-01,0.608,0.517,10,-8.447000000000001,1,0.0457,0.619,0,0.102,0.191,128.451,4
1LTgbCS6YUFi5ge1ctZZc0,Daydream Believer,44,179613,0,['The Monkees'],['320EPCSEezHt1rtbfwH6Ck'],2003,0.51,0.488,7,-10.304,1,0.0304,0.256,0,0.11,0.649,125.68299999999999,4
0r5nwPBpxVwRhQgczG6LRS,Kim Gormez,48,99588,0,['Muhlise baci'],['5OzFzugylopddIToD7r6BK'],2020-11-13,0.54,0.355,5,-13.777999999999999,0,0.0327,0.879,0.00000842,0.22899999999999998,0.47600000000000003,112.469,4
2h9NsgAHcjKvOWJkvvyVXx,Bounce It,48,123037,0,['Leftbeat'],['0wnEa6HaZ3ZNX2GrdYPJNi'],2021-02-03,0.7809999999999999,0.569,4,-11.757,0,0.0962,0.0028399999999999996,0.5529999999999999,0.162,0.6920000000000001,125.025,4
0ynwgBRprqB68b8stXZg3k,Interstate Highway 101,14,172667,0,['Redbone'],['0w7HLMvZOHatWVbAKee1zF'],1974-09-20,0.601,0.945,9,-6.6579999999999995,1,0.0511,0.665,0.0793,0.345,0.973,149.137,4
4x3xqu14yj78Ph1OzvbbSS,That's What They Always Say,29,268080,0,['Chris Rea'],['5KEG7G8LDYlHgFDqZyEEs2'],1989-10-02,0.6940000000000001,0.579,4,-8.823,0,0.0293,0.0009339999999999999,0.00000517,0.639,0.373,131.013,4
6tJgEoBxHPwofaTD2OjztJ,Amíg Öriz A Szemed,27,198933,0,"['Gábor Reviczky', 'Zoltán Tombor', 'László Dés']","['6TztgWjJymko0OxC3AhAlj', '72jo9HGmx04VqWleIWGaqV', '7MDaNTdUj9vHRskanDtICd']",1996,0.297,0.192,8,-13.703,1,0.0295,0.862,0.0016300000000000002,0.102,0.0937,84.075,3
2HFugtJ7vLqjPDitbulSaq,Ezüst nyár,11,179733,0,['Locomotiv GT'],['7LyNzazhGasc5A4Pt2d8rU'],1999-10-01,0.5329999999999999,0.968,5,-8.807,0,0.135,0.0863,0.15,0.0735,0.5870000000000001,121.844,4
3ErUnSFMP4im3q2HwHjSPh,"Mókuska, Mókuska",32,84253,0,['Zeneker Team'],['1TXx9NoJjeExS2JYSeaMay'],2002-01-01,0.7340000000000001,0.332,5,-9.175,1,0.0306,0.245,0.00000376,0.226,0.853,89.995,4
4EqUMLw6jb2RXmUlsvjc6P,Tebolyda,24,230307,0,['Quimby'],['3ZPq4IH5ZDJKwx5dBQQhBO'],2010,0.723,0.5710000000000001,11,-10.511,0,0.0338,0.478,0.00000202,0.13,0.7909999999999999,94.03,4
4pKSkcdTwByOU2lq4lQAhV,Senki se menekül,34,338959,0,['Quimby'],['3ZPq4IH5ZDJKwx5dBQQhBO'],2013-12-01,0.589,0.818,11,-9.592,0,0.035,0.0271,0.015,0.17600000000000002,0.737,115.038,4
1m2J1YKOOGejtnXOlCCl2B,CsillagParaszt Intro,28,129120,1,"['ScarcityBP', 'Mikee Mykanic', 'Ketioz', 'Vegita']","['4T8Mus8GCWPob9q7istw68', '5PjhmqjtE8y3WeS96xSmQu', '43ZDl5F7LEpN0mSVrdcrgm', '03nSqofa6RoAIXSlnqNFOi']",2015-10-16,0.625,0.9520000000000001,6,-3.0410000000000004,0,0.29,0.09300000000000001,0,0.14300000000000002,0.527,97.791,4
5oTTiLdxDTKj7g6uMPFov6,Сонце сідає,25,190657,0,['Okean Elzy'],['6NTzEgUmN1PIBIYEHhf1kS'],2005,0.466,0.556,7,-6.011,0,0.0267,0.24600000000000002,0.0000107,0.26,0.306,144.053,4
5YKGHpXZUPSnChwYxbZHW9,"L's Theme (From ""Death Note"") - Instrumental",54,180672,0,['Anime Kei'],['0PMGIDR5OQokTICRFbNdeB'],2014-12-08,0.5870000000000001,0.389,4,-24.326999999999998,0,0.0435,0.932,0.863,0.185,0.929,134,4
